Date,NZD/USD,NZD/GBP,NZD/AUD,NZD/JPY,NZD/EUR,NZD/CAD,NZD/KRW,NZD/CNY,NZD/MYR,NZD/HKD,NZD/IDR,NZD/THB,NZD/SGD,NZD/TWD,NZD/INR,NZD/PHP,NZD/VND
2009-12-22,0.7778,0.4962,0.9276,93.17,0.6283,0.8851,865.17,4.7867,2.6801,6.0286,9572.9,25.5877,1.0203,24.2063,48.0572,34.676,16597.19
2009-12-23,0.7703,0.4946,0.9269,93.7,0.6271,0.8811,864.05,4.7375,2.6733,5.9708,9472.45,25.443,1.0186,24.0838,47.68,34.4209,16434.35
2009-12-24,0.7653,0.489,0.923,92.37,0.6214,0.8785,850.83,4.7242,2.6748,5.9321,9450.48,25.2624,1.0098,23.8123,47.3147,34.1821,16331.5
2009-12-25,0.7678,0.4901,0.9261,91.89,0.6206,0.8788,848.42,4.751,2.6742,5.9524,9467.32,25.23,1.0106,23.9174,47.5115,34.1863,16404.05
2009-12-26,0.7819,0.4976,0.9401,92.19,0.6282,0.8976,861.39,4.8294,2.7206,6.0606,9645.94,25.6542,1.0251,24.3871,48.5677,34.8485,16705.29
2009-12-27,0.7816,0.4967,0.9452,92.86,0.6297,0.9002,861.96,4.8367,2.7264,6.0584,9651.15,25.6582,1.0261,24.3801,48.8312,34.7383,16697.82
2009-12-28,0.7779,0.4948,0.9434,92.19,0.6244,0.9021,858.8,4.8128,2.7188,6.03,9690.69,25.5229,1.0214,24.4047,48.6382,34.636,16637.34
2009-12-29,0.7742,0.495,0.9425,91.27,0.6225,0.9033,849.77,4.7927,2.707,6.0025,9830.49,25.541,1.0164,24.2212,48.9101,34.6106,16558.2
2009-12-30,0.7797,0.4951,0.9483,90.8,0.6233,0.9067,842.82,4.826,2.72,6.0459,9887.15,25.7225,1.0159,24.3535,49.6357,34.8409,16671.94
2009-12-31,0.7708,0.4948,0.948,91.47,0.6243,0.8971,846.56,4.7763,2.6845,5.978,9756.33,25.3808,1.0101,24.148,48.9619,34.518,16484.42
2010-01-01,0.7762,0.4953,0.951,92.25,0.6318,0.899,853.6,4.8234,2.6902,6.02,9751.24,25.5044,1.0198,24.3785,48.8897,34.7444,16599.91
2010-01-02,0.7746,0.4957,0.9508,92.55,0.6337,0.8985,852.33,4.8179,2.6929,6.0059,9671.02,25.461,1.0188,24.4231,48.9896,34.675,16557.08
2010-01-03,0.7727,0.4957,0.9506,92.78,0.6318,0.8991,849.99,4.8074,2.6944,5.9927,9612.49,25.4219,1.019,24.398,48.8578,34.474,16524.19
2010-01-04,0.7707,0.4966,0.9508,93.01,0.6332,0.8952,852.78,4.798,2.6942,5.9777,9595.35,25.362,1.0213,24.4639,48.89,34.4365,16480.35
2010-01-05,0.7756,0.4982,0.9546,93.36,0.6367,0.9011,853,4.8187,2.7072,6.019,9670.22,25.5329,1.0269,24.6156,49.2991,34.6383,16588.15
2010-01-06,0.7788,0.5018,0.9571,93.99,0.6406,0.9066,857.38,4.8461,2.7235,6.0421,9694.41,25.6691,1.0309,24.7327,49.5862,34.8318,16629.33
2010-01-07,0.7829,0.5033,0.9569,93.56,0.644,0.9091,858.66,4.8555,2.7386,6.073,9744.83,25.7262,1.0346,24.8023,49.6241,35.0504,16748.19
2010-01-08,0.7677,0.5008,0.9506,92.56,0.6446,0.9042,849.78,4.7644,2.6992,5.9547,9629.35,25.2882,1.022,24.4033,48.5839,34.4352,16419.18
2010-01-09,0.7689,0.5042,0.9508,91.98,0.6442,0.9045,853.46,4.783,2.7169,5.9635,9710.17,25.3507,1.0266,24.6125,48.706,34.6428,16444.85
2010-01-10,0.776,0.5128,0.9611,91.87,0.6542,0.9187,852.86,4.821,2.7597,6.017,9822.15,25.5054,1.0349,24.8378,49.331,34.9527,16633.65
2010-01-11,0.7782,0.515,0.9636,92.79,0.6575,0.9199,855.17,4.8349,2.7868,6.0348,9913.38,25.5718,1.0415,24.8884,49.2445,35.089,16684.61
2010-01-12,0.782,0.5184,0.9628,93.58,0.6632,0.9252,856.81,4.8595,2.7888,6.0637,9915.67,25.7106,1.0452,25.0068,49.0087,35.1056,16723.96
2010-01-13,0.7849,0.5174,0.956,92.9,0.6625,0.931,851.83,4.8732,2.7962,6.0858,9930.42,25.7839,1.0469,25.0642,48.9424,35.242,16773.31
2010-01-14,0.7784,0.5131,0.9542,92.11,0.6577,0.932,842.67,4.8283,2.7764,6.0345,9805.98,25.5923,1.0388,24.8239,48.3161,34.9168,16613.88
2010-01-15,0.7738,0.5104,0.9476,91.22,0.6572,0.9252,834.85,4.7956,2.7807,5.9995,9748.66,25.3884,1.0317,24.6359,47.9601,34.5695,16516.76
2010-01-16,0.7722,0.507,0.9474,90.58,0.655,0.9234,836.22,4.7845,2.7753,5.9878,9740.78,25.3052,1.031,24.5718,47.9498,34.4903,16478.75
2010-01-17,0.781,0.5142,0.9509,90.78,0.6719,0.9332,840.06,4.8321,2.7829,6.0546,9809.7,25.5919,1.0357,24.7249,48.4697,34.8655,16669.38
2010-01-18,0.7789,0.5146,0.9471,91.5,0.674,0.9332,840.43,4.8343,2.7715,6.037,9804.87,25.3594,1.0332,24.4987,48.1874,34.7679,16620.66
2010-01-19,0.7782,0.5149,0.9481,91.52,0.6704,0.9293,839.86,4.8397,2.7792,6.0324,9820.17,25.368,1.0376,24.516,47.9691,34.6744,16617.39
2010-01-20,0.7642,0.5046,0.9356,90.79,0.6614,0.9256,831.39,4.7487,2.763,5.9246,9616.81,25.0045,1.0217,24.195,47.1168,34.0642,16323.31
2010-01-21,0.7563,0.4996,0.9339,89.19,0.6514,0.9325,818.58,4.6977,2.7332,5.8619,9439,24.6324,1.0101,23.8276,46.5578,33.5457,16169.69
2010-01-22,0.7497,0.4995,0.9357,88.86,0.6599,0.9285,813.45,4.6547,2.7,5.8124,9362.47,24.4325,1.0042,23.5649,46.1853,33.148,16013.59
2010-01-23,0.7428,0.4949,0.9437,87.42,0.6662,0.9242,800.63,4.6265,2.6752,5.7591,9264.73,24.1927,0.9987,23.2121,45.6376,32.7463,15858.78
2010-01-24,0.7427,0.4925,0.9375,87.98,0.6608,0.9266,802.64,4.6448,2.6878,5.7573,9291.88,24.1823,0.9987,23.238,45.6612,32.7345,15852.93
2010-01-25,0.7455,0.4908,0.9395,87.86,0.6552,0.9243,803.69,4.6545,2.6842,5.7792,9301.89,24.2364,0.9981,23.1519,45.7812,32.8542,15912.7
2010-01-26,0.7325,0.4838,0.9283,86.14,0.649,0.9177,795.32,4.5763,2.65,5.6779,9145.91,23.8486,0.9909,22.8627,44.9417,32.3487,15634.15
2010-01-27,0.7268,0.4824,0.9358,86,0.6421,0.9178,799.79,4.54,2.6379,5.6342,9134.67,23.8244,0.9837,22.9516,44.9173,31.9974,15466.3
2010-01-28,0.725,0.4807,0.9352,84.89,0.6409,0.9204,799.33,4.5309,2.6319,5.6198,9184.14,23.7202,0.9818,23.0114,44.9615,32.0392,15453.76
2010-01-29,0.7303,0.4857,0.9363,85.85,0.644,0.9182,802.91,4.5711,2.6512,5.6615,9263.61,23.7917,0.9871,23.0613,45.0756,32.2515,15520.73
2010-01-30,0.7346,0.4848,0.9437,86.34,0.6402,0.9122,803.04,4.5967,2.6668,5.6954,9295.16,23.9611,0.989,23.1185,45.2463,32.3202,15598.17
2010-01-31,0.7364,0.4851,0.9491,86.36,0.649,0.9256,801.14,4.6005,2.6201,5.7086,9297.35,24.0421,0.9934,23.1689,45.5399,32.4804,15763.78
2010-02-01,0.7352,0.4825,0.9471,87.52,0.6502,0.9218,807.65,4.5906,2.6039,5.6998,9274.63,23.9748,0.9956,23.2209,45.5677,32.5326,15646.53
2010-02-02,0.7411,0.487,0.9503,87.91,0.6543,0.924,811.55,4.6293,2.6393,5.7456,9372.67,24.1656,1.0031,23.3949,46.0615,32.8915,15794.22
2010-02-03,0.74,0.4852,0.9523,88.4,0.6539,0.9318,813.45,4.618,2.6486,5.7375,9377.73,24.1518,1.0028,23.3676,46.1189,32.8575,15661.04
2010-02-04,0.7366,0.4834,0.9539,88.67,0.6495,0.9301,816.37,4.5984,2.6499,5.7119,9366.74,24.0503,1.0026,23.2876,45.9498,32.7529,15702.84
2010-02-05,0.7426,0.4826,0.9596,88.45,0.6513,0.929,817.96,4.6369,2.678,5.7577,9499.78,24.2295,1.0073,23.2388,46.1447,32.8764,15807.03
2010-02-06,0.7485,0.4856,0.9629,88.77,0.6567,0.9316,822.92,4.6709,2.6792,5.8049,9572.22,24.3863,1.0141,23.473,46.4702,33.1211,15965.51
2010-02-07,0.75,0.4882,0.9648,88.84,0.6606,0.9341,826.29,4.6861,2.6852,5.819,9563.86,24.4407,1.0172,23.5728,46.5756,33.1853,15996.43
2010-02-08,0.7536,0.491,0.9639,89.87,0.6604,0.9334,835.6,4.7138,2.7013,5.8476,9623.29,24.5524,1.0213,23.8213,46.8413,33.3468,16074.29
2010-02-09,0.7549,0.489,0.9661,89.59,0.6621,0.9401,836.83,4.7217,2.7329,5.8568,9694.34,24.5851,1.0233,23.9174,46.8403,33.3115,16100.95
2010-02-10,0.7516,0.4876,0.9645,89.42,0.6613,0.9388,835.61,4.7013,2.7212,5.8311,9652.6,24.4721,1.0206,23.8911,46.7249,33.2245,16031.63
2010-02-11,0.7526,0.4889,0.9591,89.59,0.6608,0.9432,835.51,4.7076,2.7248,5.8398,9643.15,24.4895,1.0236,23.9214,46.87,33.2837,16052.96
2010-02-12,0.7526,0.4869,0.9647,89.42,0.6638,0.9461,834.05,4.7073,2.7352,5.8375,9659.22,24.5102,1.023,23.8746,46.7811,33.353,16051.89
2010-02-13,0.7491,0.4847,0.9569,89.1,0.6605,0.9357,828.22,4.6857,2.7278,5.8106,9662.69,24.3535,1.0166,23.7098,46.5715,33.0241,15985.79
2010-02-14,0.7557,0.4868,0.9584,89.83,0.6651,0.9398,831.76,4.7302,2.7236,5.8619,9729.63,24.5752,1.0226,23.7517,46.747,33.2621,16145.53
2010-02-15,0.7531,0.4888,0.9655,89.9,0.6725,0.9425,829.93,4.7133,2.6986,5.8398,9667.5,24.3836,1.0225,23.6932,46.4846,33.1982,16088.91
2010-02-16,0.7557,0.4899,0.9684,90.48,0.6757,0.9451,832.97,4.7379,2.7288,5.8611,9768.62,24.4623,1.0301,23.7607,46.6324,33.3301,16132.31
2010-02-17,0.7511,0.4889,0.9672,90.26,0.6716,0.9417,828.43,4.7113,2.7277,5.8252,9741.9,24.2984,1.0258,23.6033,46.4667,33.1423,16034.11
2010-02-18,0.7547,0.4914,0.965,90.36,0.6753,0.9428,827.85,4.7353,2.7358,5.853,9784.78,24.422,1.0283,23.6712,46.6534,33.286,16110.96
2010-02-19,0.7594,0.4975,0.9712,90.88,0.6853,0.9434,836.34,4.7616,2.7686,5.8889,9858.49,24.5955,1.0382,23.855,47.3314,33.5177,16223.51
2010-02-20,0.7485,0.491,0.9621,89.95,0.6785,0.9348,825.05,4.6901,2.7321,5.8051,9723.31,24.2811,1.0263,23.5778,46.6989,33.05,15984.22
2010-02-21,0.7367,0.4899,0.9557,89.01,0.6802,0.9297,819.58,4.6136,2.6911,5.7145,9562.57,24.0277,1.0154,23.2952,46.0143,32.6395,15728.55
2010-02-22,0.7358,0.4864,0.9549,89.17,0.6782,0.9274,820.43,4.6087,2.7061,5.7092,9602.59,23.9779,1.0157,23.1923,46.058,32.5569,15711.94
2010-02-23,0.7279,0.4835,0.9543,88.21,0.6814,0.9235,820.4,4.5581,2.6943,5.6494,9529.98,23.8024,1.0122,23.0715,45.6539,32.286,15547.94
2010-02-24,0.7278,0.4874,0.9586,88.42,0.6901,0.9277,822.98,4.5574,2.6916,5.6549,9600.29,23.9356,1.0103,23.077,45.6822,32.2866,15541.1
2010-02-25,0.7392,0.4967,0.9594,89.68,0.6961,0.9382,832.27,4.6292,2.728,5.7429,9744.91,24.2898,1.0209,23.355,46.2306,32.7096,15793.01
2010-02-26,0.733,0.4973,0.9611,88.99,0.6987,0.9377,834.41,4.5882,2.7037,5.6921,9672.74,24.1452,1.02,23.2508,46.2431,32.5195,15678.87
2010-02-27,0.7371,0.4972,0.9646,89.47,0.6974,0.9416,833.82,4.6158,2.7308,5.7231,9760.31,24.2562,1.0246,23.335,46.2803,32.7434,15831.83
2010-02-28,0.7315,0.4959,0.9594,88.76,0.6906,0.9354,826.25,4.5712,2.7046,5.678,9631.95,24.0973,1.0156,23.0516,45.806,32.6922,15707.89
2010-03-01,0.7475,0.5003,0.9651,89.85,0.6903,0.9412,830.42,4.6562,2.7712,5.7999,9844.58,24.4492,1.0295,23.4012,46.8657,33.4372,16077.65
2010-03-02,0.7417,0.5027,0.9699,89.63,0.6958,0.9431,831.69,4.5953,2.7474,5.7539,9668.23,24.2818,1.0291,23.3516,46.3457,33.326,15934.35
2010-03-03,0.7584,0.5067,0.9731,90.94,0.6986,0.9516,844.47,4.706,2.8296,5.8837,9948.19,24.6783,1.0446,23.7933,47.3317,34.001,16301.81
2010-03-04,0.766,0.5121,0.9723,91.7,0.6994,0.9588,846.63,4.7596,2.831,5.9411,9972.66,24.8932,1.0461,23.9604,47.6651,34.2265,16487.07
2010-03-05,0.7636,0.5144,0.9698,91.43,0.6994,0.9544,842.79,4.7382,2.786,5.9227,9855.45,24.8249,1.0441,23.8556,47.5473,34.152,16447.94
2010-03-06,0.761,0.5112,0.9696,90.93,0.6936,0.952,837.71,4.7274,2.7898,5.9017,9883.12,24.7556,1.0421,23.7927,47.5353,34.0586,16365.31
2010-03-07,0.7597,0.5116,0.9704,90.61,0.6984,0.948,839.32,4.718,2.7792,5.8906,9890.63,24.7342,1.0412,23.7527,47.7332,34.0627,16343.87
2010-03-08,0.7557,0.5075,0.9767,90.08,0.6943,0.9528,834.59,4.6964,2.7846,5.859,9873.26,24.6112,1.0352,23.5612,47.2643,33.8493,16272.92
2010-03-09,0.749,0.5059,0.9785,89.99,0.6918,0.9499,829.24,4.6487,2.7808,5.8081,9792.76,24.4081,1.0308,23.4496,46.8217,33.5511,16136.13
2010-03-10,0.7472,0.504,0.9813,89.69,0.6956,0.9471,828.66,4.632,2.7671,5.7921,9769.22,24.3197,1.0257,23.3522,46.5362,33.3789,16104.82
2010-03-11,0.7461,0.5031,0.9808,89.28,0.6926,0.9409,820.33,4.6247,2.7599,5.7842,9731.95,24.2331,1.0168,23.3343,46.3981,33.2499,16089.65
2010-03-12,0.7543,0.5065,0.993,90.14,0.69,0.9409,819.37,4.6718,2.7393,5.8476,9775.16,24.4771,1.0225,23.3463,46.9232,33.5135,16289.11
2010-03-13,0.7505,0.5065,0.9821,90.28,0.6934,0.9384,820.87,4.6498,2.7287,5.8177,9744.84,24.4498,1.0205,23.294,46.7581,33.4063,16213.47
2010-03-14,0.7556,0.5079,0.9826,90.75,0.7006,0.9472,825.56,4.6863,2.7415,5.8557,9788.19,24.5895,1.0255,23.4938,46.9876,33.6258,16323.66
2010-03-15,0.7559,0.5138,0.9821,91.13,0.7089,0.9513,828.22,4.6907,2.7428,5.8581,9750.4,24.6121,1.0277,23.6068,47.1077,33.664,16331.22
2010-03-16,0.7528,0.5142,0.9812,90.5,0.7092,0.9459,822.76,4.6738,2.7605,5.8342,9723.59,24.5,1.0297,23.5212,46.8126,33.5749,16264.24
2010-03-17,0.7456,0.5082,0.9828,89.54,0.7051,0.9392,821.6,4.6352,2.7635,5.7785,9681.86,24.2693,1.0231,23.3522,46.5419,33.3097,16108.69
2010-03-18,0.7513,0.5085,0.9864,89.7,0.7054,0.9382,821.11,4.6667,2.7802,5.8243,9752.71,24.402,1.0219,23.4556,46.8088,33.508,16228.08
2010-03-19,0.7591,0.5121,0.9886,90.46,0.7111,0.934,832.02,4.7101,2.8119,5.8839,9792.93,24.6385,1.0296,23.69,47.363,33.717,16403.07
2010-03-20,0.7662,0.513,0.983,91.18,0.7113,0.9344,831.16,4.7472,2.8007,5.9393,9850.22,24.8077,1.0347,23.8081,47.7601,33.9826,16551.52
2010-03-21,0.7693,0.5144,0.9862,91.58,0.7127,0.94,833.27,4.7677,2.7926,5.9625,9902.43,24.8945,1.0342,24.9022,48.1124,34.0492,16586.11
2010-03-22,0.7659,0.514,0.9922,91.36,0.7132,0.937,829.36,4.749,2.7736,5.9354,9873.02,24.8213,1.0328,23.8095,48.366,33.885,16528.96
2010-03-23,0.7668,0.5136,0.9936,91.75,0.7141,0.9408,831.1,4.7546,2.7886,5.9424,9935.21,24.8272,1.036,23.8444,48.2169,33.8865,16550.3
2010-03-24,0.7645,0.5084,0.9863,91.73,0.713,0.936,828.64,4.735,2.76,5.9245,9862.6,24.7607,1.0304,23.7583,48.1286,33.8002,16501.42
2010-03-25,0.7586,0.504,0.9752,90.72,0.7011,0.9216,820.94,4.7007,2.7509,5.8788,9827.05,24.6302,1.0183,23.5424,48.0127,33.5241,16377.09
2010-03-26,0.7639,0.5017,0.972,90.98,0.7022,0.9232,817.2,4.7507,2.7248,5.9205,9915.63,24.9107,1.0145,23.2333,48.3902,33.7988,16492.6
2010-03-27,0.7733,0.5043,0.9655,91.9,0.7047,0.9305,823.39,4.7976,2.7495,5.9934,10037.64,25.2251,1.0188,23.5663,48.7488,34.1605,16695.55
2010-03-28,0.7612,0.4935,0.952,90.62,0.685,0.915,815.22,4.7189,2.7095,5.8995,9851.17,25.0131,1.0063,23.1633,48.2908,33.7021,16434.31
2010-03-29,0.7583,0.4944,0.9616,90.74,0.6765,0.9172,812.9,4.7036,2.7007,5.8779,9829.46,24.9974,1.0038,23.2237,48.1634,33.7671,16371.71
2010-03-30,0.7522,0.4964,0.9622,90.36,0.6718,0.9157,813.04,4.6689,2.6788,5.8302,9794.87,24.7947,1.0017,23.0865,47.7728,33.5986,16246.45
2010-03-31,0.7537,0.4984,0.9611,90.58,0.6765,0.9126,813.26,4.6797,2.7117,5.8429,9788.03,24.8441,1.0045,23.1333,47.8681,33.6354,16301.46
2010-04-01,0.748,0.4927,0.9415,89.71,0.6682,0.9025,808.7,4.6393,2.6816,5.7983,9747.56,24.886,0.9945,22.9479,47.4719,33.3085,16190.47
2010-04-02,0.7494,0.4918,0.9406,89.58,0.6612,0.9031,815.44,4.6483,2.6891,5.809,9795.88,24.9759,0.995,22.9942,47.6043,33.4585,16253.41
2010-04-03,0.7428,0.4812,0.9432,89.09,0.6608,0.8991,811.92,4.6116,2.6819,5.7593,9797.53,24.9321,0.9902,22.8355,47.7287,33.2255,16111.34
2010-04-04,0.7407,0.4802,0.9376,88.76,0.6638,0.8962,806.94,4.5986,2.6693,5.7426,9720.29,24.8473,0.987,22.7406,47.372,33.0423,16057.3
2010-04-05,0.7347,0.4718,0.9289,88.29,0.6591,0.8888,804.88,4.5616,2.6605,5.6954,9701.05,24.811,0.9836,22.5876,46.9662,32.8977,15949.26
2010-04-06,0.7367,0.4704,0.9223,88.25,0.6566,0.8852,805.03,4.5721,2.654,5.711,9717.44,24.8489,0.983,22.6057,47.2704,32.9821,15993.76
2010-04-07,0.7549,0.4794,0.9263,89.99,0.6646,0.9016,825.69,4.6813,2.7043,5.8516,9916.84,25.28,0.9988,23.0717,48.3067,33.6607,16410.45
2010-04-08,0.7473,0.4739,0.9271,89.25,0.6551,0.8968,815.98,4.6367,2.672,5.7925,9778.42,25.057,0.9877,22.802,47.5769,33.2848,16279.94
2010-04-09,0.7422,0.4725,0.9271,88.87,0.6498,0.8941,806.33,4.6044,2.6552,5.7533,9741.38,24.8415,0.9827,22.6115,47.1483,32.9927,16150.28
2010-04-10,0.7367,0.4712,0.9248,88.38,0.6523,0.8964,804.59,4.572,2.644,5.7106,9711.55,24.5837,0.9791,22.4369,46.8947,32.82,16052.7
2010-04-11,0.7363,0.4746,0.9292,89,0.661,0.9003,806.8,4.5695,2.657,5.7079,9694.13,24.6955,0.9829,22.4601,46.8987,32.8316,16058.71
2010-04-12,0.7316,0.4706,0.9285,88.66,0.6583,0.8924,800.74,4.538,2.6385,5.6716,9619.81,24.5233,0.9774,22.3083,46.7072,32.5782,15956.2
2010-04-13,0.7378,0.4707,0.9326,89.21,0.6632,0.8991,805.46,4.5706,2.6495,5.7203,9698.38,24.6647,0.9836,22.4701,46.9647,32.8395,16084.05
2010-04-14,0.7303,0.472,0.9342,88.88,0.665,0.8979,800.69,4.5292,2.6327,5.6616,9630.75,24.4575,0.9778,22.2595,46.38,32.5896,15905.93
2010-04-15,0.7309,0.4734,0.9343,88.99,0.6682,0.9008,802.33,4.5344,2.6446,5.6657,9641.01,24.5931,0.9828,22.3074,46.4328,32.6471,15958.12
2010-04-16,0.7238,0.4706,0.9355,89.15,0.6658,0.9,801.83,4.491,2.6321,5.6113,9570.45,24.4427,0.9773,22.2175,46.3232,32.3901,15778.85
2010-04-17,0.724,0.4712,0.9411,89.58,0.6634,0.9012,801.49,4.4896,2.6366,5.6138,9563.02,24.455,0.9773,22.1605,46.3763,32.3099,15789.36
2010-04-18,0.7148,0.4662,0.9326,88.43,0.6521,0.8878,791.55,4.4328,2.6046,5.5415,9445.06,24.1085,0.963,21.9125,45.619,31.8564,15588.71
2010-04-19,0.7109,0.4677,0.9318,88.76,0.6507,0.8908,793.22,4.4071,2.6321,5.5147,9399.88,24.0071,0.9643,21.975,45.2773,31.7631,15511.84
2010-04-20,0.7191,0.4682,0.9202,89.09,0.6437,0.8907,794.25,4.4554,2.6398,5.577,9490.32,24.2481,0.9681,22.1483,45.9379,32.0863,15687.17
2010-04-21,0.7138,0.4658,0.9241,88.9,0.6339,0.8894,791.33,4.4234,2.6387,5.5342,9450.05,24.0391,0.96,21.9867,45.6194,31.9814,15566.9
2010-04-22,0.7133,0.4645,0.9268,88.8,0.6364,0.8914,793.97,4.4279,2.6471,5.5301,9479.04,24.081,0.9618,22.0339,45.6619,32.0629,15560.64
2010-04-23,0.7049,0.4618,0.9241,88.37,0.6353,0.8786,788.43,4.3744,2.6494,5.4648,9413.94,23.882,0.9582,21.8695,44.9762,31.7769,15373.88
2010-04-24,0.7126,0.4641,0.9254,88.72,0.6296,0.8837,797.63,4.4217,2.6774,5.524,9521.45,24.0272,0.9644,22.1539,45.6932,32.0683,15540.72
2010-04-25,0.7147,0.4645,0.9306,88.91,0.6331,0.8822,801.04,4.4359,2.6823,5.5407,9530.53,24.0926,0.9671,22.2179,45.698,32.1865,15580.47
2010-04-26,0.7017,0.453,0.9042,86.42,0.6218,0.8618,781.48,4.3551,2.6198,5.4399,9329.1,23.5982,0.9436,21.7082,44.793,31.587,15293.56
2010-04-27,0.7021,0.4523,0.9059,86.73,0.6239,0.8627,779.33,4.3585,2.6213,5.4431,9351.97,23.6608,0.9438,21.6932,44.9204,31.6999,15305.79
2010-04-28,0.6972,0.4485,0.9029,86.09,0.6221,0.8596,778.72,4.3283,2.6251,5.405,9296.15,23.487,0.9393,21.5953,44.7065,31.5809,15197.88
2010-04-29,0.7001,0.4486,0.9016,86.5,0.6211,0.8624,782.01,4.346,2.6243,5.4275,9337.58,23.5724,0.9424,21.6489,44.8747,31.6095,15262.18
2010-04-30,0.6978,0.4461,0.9023,86.08,0.6199,0.8576,779.32,4.3306,2.6089,5.4091,9327.17,23.4933,0.9375,21.5605,44.8549,31.486,15214.45
2010-05-01,0.69,0.4356,0.8924,85.04,0.6077,0.8441,767.42,4.284,2.5751,5.3491,9207.02,23.2116,0.9217,21.2866,44.2704,31.0845,15050.63
2010-05-02,0.6927,0.4361,0.889,85.16,0.609,0.8468,763.53,4.3007,2.5703,5.3702,9234.38,23.3233,0.9233,21.3657,44.196,31.1715,15099.14
2010-05-03,0.6913,0.4352,0.8887,84.83,0.6077,0.8478,760.34,4.2924,2.5818,5.3584,9204.34,23.2744,0.922,21.2456,43.9289,31.1201,15072.71
2010-05-04,0.6864,0.4349,0.8902,84.84,0.6063,0.8463,757.65,4.2617,2.5751,5.3206,9141.13,23.1338,0.9186,21.1257,43.6087,30.9876,14961.81
2010-05-05,0.6859,0.436,0.8868,84.97,0.6142,0.8455,760.53,4.2578,2.5773,5.3176,9112.18,23.1732,0.9208,21.231,43.6164,30.9719,14963.59
2010-05-06,0.6901,0.4398,0.8939,85.51,0.6161,0.8552,766.98,4.2846,2.6,5.35,9195.93,23.3309,0.9281,21.349,43.9145,31.1615,15053.84
2010-05-07,0.6889,0.4378,0.8929,85.02,0.616,0.8505,769.09,4.2778,2.5938,5.3401,9191.65,23.2762,0.9263,21.2994,43.8141,31.1211,15028.36
2010-05-08,0.6834,0.4351,0.894,84.16,0.6208,0.8437,767.37,4.2433,2.5848,5.2978,9124.43,23.1454,0.925,21.164,43.4645,30.8977,14908.65
2010-05-09,0.6822,0.4337,0.8886,83.54,0.6093,0.847,763.33,4.2346,2.5775,5.2881,9096.47,23.0448,0.9191,21.0846,43.5869,30.8025,14879.06
2010-05-10,0.6789,0.4325,0.8797,83.18,0.6095,0.8482,760.13,4.2116,2.5429,5.263,9052.11,22.9302,0.9141,20.9543,43.2324,30.5912,14804.77
2010-05-11,0.6707,0.4299,0.8779,82.8,0.607,0.8443,753.27,4.1604,2.5284,5.1988,8945.8,22.6697,0.9069,20.7312,42.6634,30.29,14624.86
2010-05-12,0.6714,0.4301,0.8839,82.57,0.6055,0.8434,751.5,4.1659,2.5379,5.2046,8943.05,22.687,0.9059,20.7346,42.6474,30.2785,14641.22
2010-05-13,0.668,0.4293,0.8902,81.94,0.605,0.8424,751.6,4.1471,2.5428,5.1788,8917.47,22.5988,0.9024,20.6626,42.388,30.1335,14568.41
2010-05-14,0.6677,0.4282,0.8921,81.92,0.6048,0.8449,754.24,4.1454,2.5415,5.1765,8888.09,22.6003,0.9028,20.6825,42.3733,30.1344,14565.45
2010-05-15,0.6639,0.43,0.8949,81.11,0.604,0.8455,754.37,4.1221,2.527,5.1483,8864.06,22.5892,0.9006,20.585,42.1379,30.0393,14481.89
2010-05-16,0.6731,0.4382,0.9047,81.44,0.6079,0.8564,764.85,4.1788,2.5573,5.218,8985.22,22.8652,0.9093,20.9305,42.8027,30.3865,14682.92
2010-05-17,0.6755,0.4391,0.9032,82.35,0.6096,0.8581,762.81,4.1938,2.5561,5.2366,8987.87,22.9167,0.9112,20.9388,42.8605,30.5123,14735.7
2010-05-18,0.672,0.4336,0.9039,82.34,0.6041,0.8541,760.85,4.1723,2.5521,5.2086,8945.34,22.8413,0.9089,20.8251,42.5882,30.3587,14656.57
2010-05-19,0.6681,0.4314,0.9001,82.53,0.6074,0.8518,761.3,4.1481,2.5428,5.179,8902.43,22.7392,0.9089,20.7258,42.4211,30.1915,14569.26
2010-05-20,0.6718,0.4294,0.8986,82.91,0.6105,0.855,766.5,4.1708,2.5544,5.207,8959.8,22.8798,0.913,20.8303,42.6192,30.3413,14650.87
2010-05-21,0.6548,0.4191,0.889,81.11,0.5995,0.8471,752.04,4.066,2.4928,5.0752,8737.98,22.3978,0.8955,20.3509,41.534,29.6461,14281.84
2010-05-22,0.6532,0.4183,0.8812,81.09,0.5998,0.8471,748.76,4.0561,2.4867,5.0629,8716.63,22.3329,0.8927,20.311,41.497,29.5623,14246.95
2010-05-23,0.6517,0.4179,0.8861,80.91,0.6021,0.8465,750.3,4.0468,2.4807,5.0511,8696.61,22.3468,0.8925,20.2751,41.3602,29.4895,14220.75
2010-05-24,0.6595,0.4239,0.8954,82.01,0.6093,0.8572,763.71,4.095,2.5105,5.1115,8800.03,22.7313,0.9046,20.5762,41.9509,29.8533,14388.21
2010-05-25,0.6625,0.4258,0.8943,81.95,0.6056,0.8583,763.66,4.1133,2.5156,5.1348,8855.97,22.8844,0.9046,20.6604,42.116,29.9732,14456.41
2010-05-26,0.6612,0.4235,0.8973,82.03,0.6042,0.8619,768.31,4.1058,2.5162,5.1247,8855.12,22.9751,0.9044,20.6553,42.0465,29.9458,14425.4
